Year,Month,Lond,Latd,School,Bet_cp,Skj_cp,Yft_cp,Sum_cp,Chla,SSHA,SST
1999 ,12 ,153.5 ,-5.5 ,2.7 ,0.5533 ,41.0567 ,4.7133 ,46.3233 ,0.1185 ,1.3111 ,30.3706 
1999 ,9 ,157.5 ,-3.5 ,4.0 ,1.5000 ,40.9800 ,6.7000 ,49.1800 ,0.0645 ,0.0000 ,29.4500 
1999 ,11 ,165.5 ,-4.5 ,3.5 ,0.9200 ,40.9700 ,5.4650 ,47.3600 ,0.0813 ,1.1242 ,29.8740 
1999 ,6 ,175.5 ,2.5 ,4.0 ,1.8300 ,40.0000 ,8.1700 ,50.0000 ,0.1854 ,0.4512 ,28.0500 
1999 ,6 ,168.5 ,-4.5 ,4.0 ,1.3800 ,39.7700 ,6.1900 ,47.3500 ,0.0667 ,-3.1500 ,29.2260 
1999 ,6 ,161.5 ,2.5 ,3.0 ,1.8100 ,39.7400 ,11.4400 ,52.9800 ,0.0692 ,1.4381 ,29.0167 
1999 ,3 ,145.5 ,1.5 ,2.7 ,0.2633 ,39.5000 ,1.6633 ,41.4267 ,0.0814 ,2.2155 ,29.4850 
1999 ,8 ,170.5 ,4.5 ,4.0 ,0.2700 ,38.8300 ,1.1900 ,40.2900 ,0.0575 ,-2.6253 ,28.7350 
1999 ,8 ,164.5 ,-3.5 ,3.5 ,1.2500 ,38.7100 ,6.8150 ,46.7750 ,0.1203 ,0.0819 ,29.3125 
1999 ,5 ,154.5 ,-0.5 ,3.0 ,2.1000 ,38.4600 ,13.2900 ,53.8500 ,0.1336 ,-1.1667 ,29.1833 
1999 ,6 ,162.5 ,-2.5 ,3.0 ,0.5800 ,38.1400 ,3.6600 ,42.3700 ,0.1321 ,-3.2974 ,29.3000 
1999 ,6 ,163.5 ,-3.5 ,3.0 ,1.6100 ,38.0700 ,10.2300 ,49.9200 ,0.0992 ,-0.9051 ,29.3542 
1999 ,6 ,160.5 ,-3.5 ,3.0 ,0.2900 ,38.0500 ,1.8300 ,40.1700 ,0.0965 ,-3.1000 ,29.5208 
1999 ,5 ,156.5 ,2.5 ,3.0 ,0.0400 ,37.8900 ,0.2600 ,38.2000 ,0.0753 ,-0.7346 ,29.1958 
1999 ,9 ,159.5 ,-2.5 ,4.0 ,2.0500 ,37.8300 ,9.1900 ,49.0800 ,0.0980 ,-2.3017 ,29.3450 
1999 ,5 ,150.5 ,4.5 ,4.0 ,0.0400 ,37.7400 ,0.2800 ,38.0650 ,0.0713 ,-1.5630 ,29.4700 
1999 ,10 ,157.5 ,-3.5 ,2.5 ,0.1350 ,37.6100 ,0.6050 ,38.3500 ,0.0729 ,-10.2176 ,30.0000 
1999 ,5 ,157.5 ,3.5 ,3.0 ,1.4800 ,37.3000 ,9.3500 ,48.1300 ,0.0574 ,-3.8225 ,28.6708 
1999 ,10 ,162.5 ,-1.5 ,4.0 ,2.6200 ,37.2500 ,11.7100 ,51.5800 ,0.1623 ,0.1469 ,29.0220 
1999 ,6 ,164.5 ,-3.5 ,3.0 ,0.9200 ,37.1900 ,5.8400 ,43.9600 ,0.1211 ,-3.4299 ,29.2875 
1999 ,6 ,156.5 ,-4.5 ,4.0 ,0.0400 ,36.6100 ,0.1600 ,36.8000 ,0.0803 ,-0.1948 ,29.4750 
1999 ,11 ,159.5 ,2.5 ,2.7 ,0.0833 ,36.5900 ,0.7167 ,37.3900 ,0.0871 ,0.1769 ,29.3700 
1999 ,7 ,146.5 ,4.5 ,4.0 ,0.3750 ,36.4550 ,2.4700 ,39.3050 ,0.0714 ,-3.1911 ,29.3640 
1999 ,9 ,162.5 ,-0.5 ,4.0 ,1.7900 ,36.1200 ,8.0100 ,45.9200 ,0.1926 ,-0.1148 ,28.9050 
1999 ,6 ,156.5 ,-5.5 ,4.0 ,0.0600 ,36.0200 ,0.2800 ,36.3600 ,0.0961 ,-1.8700 ,29.4500 
1999 ,7 ,165.5 ,6.5 ,3.0 ,3.2700 ,36.0000 ,20.7300 ,60.0000 ,0.0532 ,-1.4923 ,28.6950 
1999 ,8 ,156.5 ,-2.5 ,2.5 ,0.8700 ,35.9350 ,8.8750 ,45.6800 ,0.0730 ,-1.6778 ,29.0208 
1999 ,5 ,164.5 ,-0.5 ,3.7 ,0.1867 ,35.5500 ,2.6700 ,38.4033 ,0.1742 ,-3.7575 ,28.1958 
1999 ,6 ,163.5 ,3.5 ,3.3 ,0.1775 ,35.3875 ,0.7975 ,36.3625 ,0.0623 ,-3.8839 ,28.9542 
1999 ,7 ,157.5 ,-3.5 ,3.5 ,1.1100 ,35.2450 ,6.0700 ,42.4150 ,0.0964 ,-6.6941 ,29.2000 
1999 ,11 ,157.5 ,2.5 ,1.0 ,0.0200 ,35.2100 ,3.5000 ,38.7300 ,0.0719 ,5.3856 ,29.5250 
1999 ,6 ,162.5 ,-1.5 ,3.5 ,1.7000 ,35.1450 ,7.6100 ,44.4500 ,0.1330 ,-2.0224 ,29.2080 
1999 ,11 ,157.5 ,-2.5 ,2.5 ,0.1050 ,35.0550 ,0.4700 ,35.6300 ,0.1154 ,0.6667 ,29.4292 
1999 ,6 ,166.5 ,3.5 ,2.7 ,0.0467 ,34.8900 ,0.2100 ,35.1433 ,0.0852 ,-2.5862 ,28.7000 
1999 ,4 ,150.5 ,4.5 ,4.0 ,0.0750 ,34.8850 ,0.5050 ,35.4650 ,0.0791 ,-0.0172 ,29.2550 
1999 ,12 ,178.5 ,-5.5 ,3.0 ,0.2000 ,34.5300 ,1.3000 ,36.0400 ,0.1418 ,-1.9431 ,28.5700 
1999 ,8 ,157.5 ,-3.5 ,4.0 ,0.8400 ,34.4000 ,3.7500 ,38.9900 ,0.0739 ,-3.9059 ,29.1625 
1999 ,5 ,162.5 ,3.5 ,3.5 ,1.4500 ,34.3900 ,6.4900 ,42.3300 ,0.0854 ,-4.9711 ,28.4250 
1999 ,8 ,164.5 ,2.5 ,2.0 ,0.1550 ,34.0550 ,0.9700 ,35.1750 ,0.0876 ,-3.1396 ,29.3458 
1999 ,10 ,161.5 ,0.5 ,1.0 ,0.0200 ,34.0100 ,3.3800 ,37.4100 ,0.1579 ,-0.0286 ,29.0500 
1999 ,8 ,171.5 ,2.5 ,1.0 ,0.1000 ,33.9800 ,14.4600 ,48.5400 ,0.1688 ,0.0600 ,28.7542 
1999 ,7 ,158.5 ,-2.5 ,3.5 ,0.1200 ,33.9100 ,0.7500 ,34.7800 ,0.1105 ,-3.5357 ,29.1833 
1999 ,7 ,158.5 ,-3.5 ,4.0 ,0.1600 ,33.9100 ,0.7100 ,34.7800 ,0.0841 ,-5.1044 ,29.1417 
1999 ,7 ,156.5 ,-3.5 ,4.0 ,0.1600 ,33.9100 ,0.7100 ,34.7800 ,0.0760 ,-4.9641 ,29.0000 
1999 ,4 ,156.5 ,-3.5 ,3.5 ,0.0900 ,33.8900 ,0.3950 ,34.3750 ,0.0950 ,1.3736 ,29.1167 
1999 ,6 ,164.5 ,1.5 ,2.5 ,1.5100 ,33.8800 ,6.7650 ,42.1600 ,0.1518 ,0.8448 ,28.7400 
1999 ,6 ,155.5 ,-2.5 ,4.0 ,0.4000 ,33.7500 ,1.8100 ,35.9700 ,0.0928 ,0.7291 ,29.3150 
1999 ,11 ,170.5 ,-2.5 ,4.0 ,1.7100 ,33.7100 ,7.6500 ,43.0700 ,0.1675 ,-1.1675 ,28.7708 
1999 ,11 ,170.5 ,-1.5 ,4.0 ,1.2300 ,33.6700 ,5.5000 ,40.4000 ,0.1960 ,-0.0483 ,28.2000 
1999 ,9 ,163.5 ,0.5 ,4.0 ,1.1000 ,33.5100 ,4.9200 ,39.5200 ,0.1884 ,-1.3026 ,28.8292 
1999 ,12 ,150.5 ,4.5 ,2.5 ,0.2600 ,32.6700 ,1.1600 ,34.0900 ,0.0467 ,6.5673 ,29.8150 
1999 ,8 ,161.5 ,-0.5 ,4.0 ,5.8900 ,32.2600 ,26.3700 ,64.5200 ,0.1085 ,0.5048 ,29.1875 
1999 ,8 ,164.5 ,-4.5 ,3.5 ,0.4400 ,32.2550 ,2.7850 ,35.4800 ,0.1052 ,2.0574 ,29.3850 
1999 ,10 ,167.5 ,-5.5 ,3.0 ,0.6100 ,32.2200 ,3.8400 ,36.6700 ,0.0920 ,-4.1094 ,29.5292 
1999 ,6 ,155.5 ,-3.5 ,4.0 ,0.0900 ,32.1300 ,0.4200 ,32.6500 ,0.0966 ,-0.2691 ,29.4250 
1999 ,1 ,163.5 ,1.5 ,2.0 ,0.7100 ,31.9000 ,4.4850 ,37.0900 ,0.1672 ,-2.2946 ,27.8350 
1999 ,4 ,158.5 ,-0.5 ,3.5 ,1.8300 ,31.8850 ,11.5800 ,45.2900 ,0.1741 ,-2.6110 ,28.5792 
1999 ,4 ,154.5 ,-0.5 ,4.0 ,0.2000 ,31.8700 ,0.9000 ,32.9700 ,0.1484 ,3.6439 ,28.1708 
1999 ,12 ,159.5 ,-0.5 ,1.0 ,0.0200 ,31.8200 ,2.5500 ,34.3900 ,0.1476 ,3.2338 ,28.7050 
1999 ,6 ,169.5 ,0.5 ,3.5 ,2.5100 ,31.6800 ,15.3150 ,49.5100 ,0.2111 ,-2.3214 ,28.4167 
1999 ,12 ,154.5 ,-2.5 ,4.0 ,0.3000 ,31.6700 ,1.3600 ,33.3300 ,0.0560 ,-2.1457 ,30.0167 
1999 ,3 ,143.5 ,0.5 ,3.0 ,4.3100 ,31.6500 ,27.3300 ,63.2900 ,0.1176 ,3.5495 ,29.4875 
1999 ,9 ,165.5 ,-4.5 ,2.7 ,0.4733 ,31.6167 ,2.1133 ,34.2033 ,0.0728 ,-1.8027 ,29.1300 
1999 ,8 ,177.5 ,1.5 ,4.0 ,3.8200 ,31.4100 ,17.1200 ,52.3600 ,0.2075 ,-1.5821 ,27.9500 
1999 ,10 ,156.5 ,-3.5 ,2.5 ,0.2800 ,31.3400 ,2.3050 ,33.9200 ,0.0558 ,1.6750 ,29.9958 
1999 ,5 ,159.5 ,-2.5 ,3.5 ,1.9000 ,31.2500 ,8.5150 ,41.6650 ,0.1430 ,-0.1743 ,29.0450 
1999 ,7 ,147.5 ,3.5 ,3.0 ,0.8500 ,31.2500 ,5.4000 ,37.5000 ,0.0673 ,-1.8056 ,29.4471 
1999 ,4 ,153.5 ,0.5 ,3.5 ,0.5300 ,31.2500 ,2.3750 ,34.1550 ,0.1501 ,12.2860 ,28.5000 
1999 ,10 ,155.5 ,-2.5 ,4.0 ,1.2100 ,30.9700 ,5.4300 ,37.6100 ,0.0870 ,4.2384 ,29.9300 
1999 ,10 ,157.5 ,-4.5 ,4.0 ,1.2100 ,30.9700 ,5.4300 ,37.6100 ,0.0616 ,-0.6353 ,30.0350 
1999 ,12 ,158.5 ,-0.5 ,1.0 ,0.0800 ,30.9100 ,11.9200 ,42.9100 ,0.1331 ,1.9595 ,29.1458 
1999 ,9 ,156.5 ,-2.5 ,4.0 ,0.7500 ,30.7400 ,3.3500 ,34.8400 ,0.0668 ,1.4532 ,29.5917 
1999 ,12 ,154.5 ,-7.5 ,2.7 ,0.7000 ,30.7167 ,4.4300 ,35.8433 ,0.1377 ,9.1524 ,29.6542 
1999 ,9 ,167.5 ,-2.5 ,3.5 ,0.9500 ,30.5000 ,4.6000 ,36.0500 ,0.1574 ,-0.7757 ,28.6333 
1999 ,7 ,158.5 ,-1.5 ,3.5 ,1.3900 ,30.4350 ,7.3100 ,39.1300 ,0.1031 ,-5.0082 ,29.0750 
1999 ,9 ,157.5 ,-4.5 ,4.0 ,1.1700 ,30.3700 ,5.2500 ,36.8000 ,0.0573 ,6.2250 ,29.3950 
1999 ,12 ,156.5 ,-5.5 ,4.0 ,4.5600 ,30.0000 ,20.4400 ,55.0000 ,0.0656 ,1.8047 ,30.0542 
1999 ,11 ,169.5 ,-2.5 ,4.0 ,2.1900 ,30.0000 ,9.8100 ,42.0000 ,0.1612 ,-0.2980 ,29.0583 
1999 ,6 ,156.5 ,5.5 ,4.0 ,1.2200 ,30.0000 ,5.4500 ,36.6700 ,0.0477 ,-0.8773 ,28.9417 
1999 ,4 ,153.5 ,1.5 ,2.7 ,0.4133 ,29.8433 ,1.8433 ,32.1000 ,0.1199 ,-2.6588 ,28.3550 
1999 ,9 ,166.5 ,-5.5 ,2.7 ,0.5100 ,29.7767 ,15.5500 ,45.8367 ,0.0850 ,-0.1333 ,29.0500 
1999 ,8 ,168.5 ,-0.5 ,3.5 ,2.3600 ,29.4700 ,12.6300 ,44.4600 ,0.2186 ,-0.6333 ,28.2950 
1999 ,10 ,163.5 ,-2.5 ,4.0 ,0.5200 ,29.4100 ,2.3500 ,32.2800 ,0.1337 ,-1.3452 ,29.1792 
1999 ,9 ,168.5 ,0.5 ,4.0 ,1.3300 ,29.1300 ,5.9500 ,36.4100 ,0.2229 ,-1.2483 ,28.2450 
1999 ,2 ,155.5 ,0.5 ,2.0 ,0.0150 ,28.7900 ,1.9550 ,30.7550 ,0.2042 ,0.2241 ,27.7650 
1999 ,5 ,158.5 ,1.5 ,2.5 ,1.6500 ,28.7400 ,8.4600 ,38.8500 ,0.2135 ,3.2412 ,28.4450 
1999 ,10 ,161.5 ,-2.5 ,1.0 ,0.0400 ,28.7400 ,5.7100 ,34.4800 ,0.1195 ,-0.1890 ,29.4458 
1999 ,10 ,160.5 ,-2.5 ,4.0 ,1.0500 ,28.7400 ,4.7000 ,34.4800 ,0.1184 ,-1.2935 ,29.5125 
1999 ,10 ,164.5 ,-0.5 ,3.5 ,0.3900 ,28.7350 ,2.4800 ,31.6100 ,0.1988 ,-3.2500 ,28.4292 
1999 ,11 ,158.5 ,2.5 ,2.7 ,0.3133 ,28.6067 ,2.1267 ,31.0433 ,0.0723 ,-1.2645 ,29.3375 
1999 ,4 ,153.5 ,2.5 ,3.5 ,1.3250 ,28.5650 ,5.9400 ,35.8300 ,0.0747 ,-1.9971 ,28.6167 
1999 ,6 ,161.5 ,-1.5 ,3.5 ,4.5250 ,28.4800 ,25.0950 ,58.1000 ,0.1429 ,-1.7805 ,29.4350 
1999 ,4 ,154.5 ,-2.5 ,4.0 ,0.5000 ,28.4400 ,2.2500 ,31.1900 ,0.1008 ,0.7488 ,28.5083 
1999 ,8 ,160.5 ,-3.5 ,4.0 ,0.8800 ,28.2300 ,3.9600 ,33.0600 ,0.0875 ,0.8250 ,29.5000 
1999 ,6 ,167.5 ,0.5 ,3.5 ,1.4650 ,28.1200 ,6.5700 ,36.1550 ,0.1871 ,-0.8306 ,28.4958 
1999 ,10 ,157.5 ,-2.5 ,2.5 ,0.1350 ,28.0200 ,0.6050 ,28.7600 ,0.1065 ,-7.4500 ,29.9500 
1999 ,2 ,152.5 ,0.5 ,2.7 ,0.0867 ,27.9867 ,0.5433 ,28.6133 ,0.0868 ,2.3155 ,29.2550 
1999 ,11 ,163.5 ,0.5 ,4.0 ,2.0300 ,27.7800 ,9.0800 ,38.8900 ,0.1891 ,-0.6327 ,28.4292 
1999 ,5 ,162.5 ,2.5 ,4.0 ,0.4800 ,27.7400 ,2.1600 ,30.3800 ,0.1577 ,-5.0300 ,28.3550 
1999 ,1 ,153.5 ,0.5 ,3.0 ,0.1500 ,27.7200 ,0.9200 ,28.7800 ,0.0875 ,-0.2018 ,30.0583 
1999 ,1 ,161.5 ,-5.5 ,2.0 ,1.3700 ,27.5400 ,8.6950 ,37.6100 ,0.0677 ,-4.8600 ,29.6625 
1999 ,1 ,161.5 ,-6.5 ,2.0 ,0.0100 ,27.5400 ,1.3350 ,28.8800 ,0.0685 ,-0.1469 ,29.7792 
1999 ,7 ,178.5 ,2.5 ,4.0 ,0.4200 ,27.5200 ,1.8800 ,29.8200 ,0.1822 ,-1.3560 ,28.2700 
1999 ,8 ,161.5 ,2.5 ,2.0 ,0.1250 ,27.4900 ,0.8050 ,28.4250 ,0.0712 ,-6.1000 ,29.5000 
1999 ,7 ,169.5 ,0.5 ,4.0 ,5.0100 ,27.4700 ,22.4600 ,54.9500 ,0.2070 ,-6.1235 ,28.1500 
1999 ,11 ,163.5 ,-1.5 ,3.5 ,1.9150 ,27.2750 ,10.5850 ,39.7750 ,0.1707 ,-1.9703 ,29.0600 
1999 ,9 ,170.5 ,-3.5 ,3.5 ,0.5900 ,27.2500 ,3.3850 ,31.2200 ,0.1264 ,-1.2051 ,28.7000 
1999 ,5 ,162.5 ,-0.5 ,3.5 ,1.2150 ,27.1000 ,6.2750 ,34.5900 ,0.1750 ,0.4324 ,28.4800 
1999 ,5 ,155.5 ,3.5 ,1.0 ,0.1100 ,27.0300 ,16.4000 ,43.5400 ,0.0682 ,-0.0738 ,29.2150 
1999 ,5 ,159.5 ,-0.5 ,3.5 ,0.9450 ,26.9550 ,6.0000 ,33.9000 ,0.1822 ,-0.4247 ,28.5050 
1999 ,9 ,171.5 ,1.5 ,3.0 ,1.0400 ,26.7200 ,6.5900 ,34.3500 ,0.2091 ,0.0974 ,28.1200 
1999 ,9 ,161.5 ,0.5 ,2.5 ,1.3525 ,26.5600 ,7.7850 ,35.6975 ,0.1340 ,-3.1086 ,29.2333 
1999 ,10 ,156.5 ,-4.5 ,4.0 ,1.3500 ,26.5500 ,6.0300 ,33.9200 ,0.0609 ,3.5037 ,30.0300 
1999 ,9 ,172.5 ,-3.5 ,4.0 ,0.5400 ,26.5500 ,2.4100 ,29.5000 ,0.1353 ,-0.2789 ,28.5375 
1999 ,11 ,162.5 ,-2.5 ,3.0 ,1.9820 ,26.4760 ,17.7540 ,46.2140 ,0.1198 ,-3.1674 ,29.5250 
1999 ,7 ,163.5 ,-4.5 ,3.0 ,0.3500 ,26.2700 ,2.2000 ,28.8100 ,0.0738 ,-7.1373 ,29.3550 
1999 ,5 ,160.5 ,-0.5 ,3.5 ,0.2600 ,26.2450 ,1.1650 ,27.6700 ,0.1840 ,-1.8474 ,28.5500 
1999 ,4 ,155.5 ,-3.5 ,3.5 ,0.5300 ,26.1050 ,2.3750 ,29.0100 ,0.1039 ,7.0837 ,28.9650 
1999 ,7 ,159.5 ,-3.5 ,4.0 ,1.1900 ,26.0900 ,5.3300 ,32.6100 ,0.0726 ,-9.0084 ,29.1600 
1999 ,6 ,165.5 ,2.5 ,3.3 ,0.7200 ,25.9650 ,5.4300 ,32.1150 ,0.0925 ,-2.6449 ,28.7100 
1999 ,10 ,163.5 ,-4.5 ,4.0 ,0.5200 ,25.8100 ,2.3400 ,28.6800 ,0.1013 ,1.9239 ,29.4800 
1999 ,9 ,163.5 ,-3.5 ,4.0 ,0.3100 ,25.7700 ,1.4000 ,27.4900 ,0.0737 ,1.1103 ,29.4000 
1999 ,1 ,160.5 ,-6.5 ,3.0 ,0.0450 ,25.4300 ,0.4550 ,25.9350 ,0.1234 ,3.4561 ,29.9458 
1999 ,4 ,161.5 ,0.5 ,2.5 ,0.0650 ,25.2550 ,9.1950 ,34.5150 ,0.1936 ,-0.2941 ,28.0042 
1999 ,1 ,158.5 ,2.5 ,1.0 ,0.1100 ,25.1400 ,16.5100 ,41.7700 ,0.0975 ,-0.4125 ,28.8938 
1999 ,5 ,168.5 ,3.5 ,3.5 ,0.0850 ,25.0000 ,0.5400 ,25.6250 ,0.1241 ,-6.8667 ,28.4600 
1999 ,9 ,165.5 ,-3.5 ,4.0 ,0.4000 ,24.9400 ,1.8100 ,27.1600 ,0.0979 ,-3.4016 ,29.0850 
1999 ,4 ,155.5 ,2.5 ,3.0 ,0.1067 ,24.7833 ,0.6833 ,25.5733 ,0.0875 ,0.0180 ,28.2052 
1999 ,5 ,159.5 ,1.5 ,3.5 ,0.1350 ,24.4150 ,0.6150 ,25.1650 ,0.1951 ,-0.6952 ,28.3560 
1999 ,8 ,161.5 ,-2.5 ,3.5 ,1.8350 ,24.1950 ,11.0700 ,37.0950 ,0.0919 ,-1.2354 ,29.3542 
1999 ,8 ,164.5 ,-2.5 ,2.0 ,0.4400 ,24.1950 ,2.7850 ,27.4200 ,0.1498 ,0.3121 ,29.1625 
1999 ,9 ,160.5 ,0.5 ,2.7 ,0.2467 ,24.0967 ,2.1133 ,26.4567 ,0.1099 ,-0.3605 ,29.4333 
1999 ,10 ,165.5 ,4.5 ,3.0 ,3.4800 ,23.8500 ,22.0700 ,49.4000 ,0.0923 ,2.1389 ,29.4840 
1999 ,9 ,174.5 ,-3.5 ,4.0 ,2.1500 ,23.5300 ,9.6200 ,35.2900 ,0.1420 ,-0.5878 ,28.4250 
1999 ,4 ,160.5 ,0.5 ,4.0 ,0.2000 ,23.4200 ,0.8900 ,24.5100 ,0.1909 ,-4.7213 ,28.2083 
1999 ,6 ,161.5 ,3.5 ,4.0 ,0.1800 ,23.1000 ,0.8100 ,24.0900 ,0.0530 ,-1.5724 ,28.7750 
1999 ,9 ,166.5 ,-2.5 ,4.0 ,0.3500 ,22.9900 ,1.5900 ,24.9300 ,0.1423 ,-0.8836 ,28.7958 
1999 ,1 ,156.5 ,1.5 ,2.0 ,0.0150 ,22.9850 ,2.5300 ,25.5350 ,0.1118 ,-2.3675 ,29.7300 
1999 ,11 ,156.5 ,-1.5 ,2.5 ,0.4450 ,22.9700 ,5.2950 ,28.7050 ,0.1258 ,4.7582 ,29.4050 
1999 ,8 ,159.5 ,-3.5 ,4.0 ,0.1700 ,22.9400 ,0.7500 ,23.8500 ,0.0771 ,-1.5748 ,29.4200 
1999 ,11 ,162.5 ,-1.5 ,2.7 ,0.3900 ,22.8633 ,4.4800 ,27.7333 ,0.1582 ,-0.6755 ,28.9740 
1999 ,6 ,163.5 ,-0.5 ,2.5 ,0.5550 ,22.5350 ,8.1800 ,31.2650 ,0.1460 ,-3.4087 ,29.1208 
1999 ,11 ,168.5 ,-2.5 ,2.7 ,0.2533 ,22.4433 ,2.4133 ,25.1100 ,0.1712 ,-3.6147 ,29.3000 
1999 ,7 ,166.5 ,0.5 ,2.7 ,0.2367 ,22.2333 ,6.5867 ,29.0600 ,0.1857 ,-3.1694 ,28.7167 
1999 ,3 ,146.5 ,2.5 ,3.3 ,0.0267 ,22.0600 ,1.9967 ,24.0833 ,0.0791 ,4.6789 ,28.6250 
1999 ,2 ,149.5 ,2.5 ,2.0 ,0.0050 ,21.9950 ,0.9550 ,22.9550 ,0.0832 ,0.4965 ,28.5808 
1999 ,9 ,165.5 ,0.5 ,3.5 ,0.8850 ,21.8400 ,3.9700 ,26.6950 ,0.1869 ,-1.4701 ,28.5700 
1999 ,7 ,159.5 ,-2.5 ,3.0 ,1.7800 ,21.7400 ,11.2700 ,34.7800 ,0.0960 ,-2.1724 ,29.0200 
1999 ,3 ,147.5 ,2.5 ,4.0 ,0.0133 ,21.5867 ,0.0833 ,21.6833 ,0.0662 ,-0.4209 ,28.7875 
1999 ,2 ,153.5 ,-1.5 ,1.0 ,0.1500 ,21.5800 ,21.4400 ,43.1700 ,0.0810 ,0.5172 ,29.0550 
1999 ,1 ,154.5 ,-2.5 ,3.0 ,0.2900 ,21.4600 ,1.8500 ,23.6100 ,0.0563 ,0.4000 ,30.7750 
1999 ,6 ,165.5 ,3.5 ,3.3 ,0.8600 ,21.4025 ,5.0550 ,27.3175 ,0.0701 ,-5.1253 ,28.7350 
1999 ,5 ,161.5 ,-0.5 ,3.5 ,0.2600 ,21.3700 ,1.1700 ,22.8000 ,0.1733 ,-2.5942 ,28.4708 
1999 ,7 ,163.5 ,-2.5 ,2.7 ,1.6933 ,21.2867 ,29.9200 ,52.9033 ,0.1284 ,-1.5167 ,29.1750 
1999 ,11 ,158.5 ,1.5 ,1.0 ,0.0500 ,21.1300 ,6.9900 ,28.1700 ,0.0756 ,3.7294 ,29.3450 
1999 ,11 ,166.5 ,-4.5 ,3.5 ,0.6100 ,20.9550 ,2.7250 ,24.2900 ,0.0740 ,1.6041 ,29.7650 
1999 ,8 ,177.5 ,2.5 ,4.0 ,0.9600 ,20.9400 ,4.2800 ,26.1800 ,0.1923 ,-1.5567 ,28.2625 
1999 ,11 ,165.5 ,2.5 ,4.0 ,0.7600 ,20.8300 ,3.4100 ,25.0000 ,0.1044 ,0.2939 ,29.0400 
1999 ,9 ,168.5 ,-0.5 ,3.5 ,0.5500 ,20.8100 ,3.1550 ,24.5100 ,0.2109 ,-1.9235 ,28.1400 
1999 ,7 ,176.5 ,3.5 ,3.0 ,0.9400 ,20.6900 ,5.9600 ,27.5900 ,0.1383 ,-8.9807 ,28.4500 
1999 ,7 ,179.5 ,2.5 ,4.0 ,0.6300 ,20.6900 ,2.8200 ,24.1400 ,0.1965 ,-5.2946 ,28.1458 
1999 ,9 ,159.5 ,0.5 ,2.0 ,0.2400 ,20.6650 ,3.7600 ,24.6700 ,0.0872 ,-0.9000 ,29.5250 
1999 ,7 ,153.5 ,-0.5 ,1.0 ,0.0700 ,20.5800 ,9.6200 ,30.2700 ,0.0705 ,-2.3780 ,29.3083 
1999 ,10 ,170.5 ,-4.5 ,3.5 ,0.7250 ,20.4950 ,4.2850 ,25.5000 ,0.1123 ,-2.6495 ,29.2850 
1999 ,12 ,177.5 ,-3.5 ,3.0 ,0.0500 ,20.4200 ,0.3000 ,20.7600 ,0.1639 ,-1.6297 ,28.6083 
1999 ,4 ,159.5 ,-0.5 ,3.5 ,1.2850 ,20.3300 ,8.1350 ,29.7500 ,0.1703 ,-6.0888 ,28.3350 
1999 ,12 ,162.5 ,-1.5 ,2.5 ,0.4250 ,20.1850 ,16.6350 ,37.2450 ,0.1282 ,-2.8176 ,29.2980 
1999 ,9 ,166.5 ,-3.5 ,4.0 ,1.7200 ,20.1800 ,7.7000 ,29.6000 ,0.1031 ,-1.2536 ,28.9542 
1999 ,5 ,170.5 ,4.5 ,3.5 ,1.3650 ,20.0000 ,8.6350 ,30.0000 ,0.1381 ,-9.8377 ,28.3400 
1999 ,9 ,164.5 ,-5.5 ,4.0 ,1.8300 ,20.0000 ,8.1800 ,30.0000 ,0.0751 ,-3.5000 ,29.3458 
1999 ,11 ,171.5 ,-2.5 ,4.0 ,0.2300 ,19.9600 ,1.0200 ,21.2100 ,0.1648 ,-0.7759 ,28.7167 
1999 ,9 ,165.5 ,-2.5 ,3.5 ,0.5700 ,19.9000 ,3.6000 ,24.0650 ,0.1420 ,-1.3804 ,29.0250 
1999 ,6 ,162.5 ,0.5 ,2.5 ,0.6050 ,19.8700 ,2.7050 ,23.1800 ,0.1340 ,0.6395 ,29.3000 
1999 ,3 ,149.5 ,3.5 ,2.7 ,0.2333 ,19.6800 ,1.0533 ,20.9667 ,0.0657 ,6.3133 ,29.8350 
1999 ,2 ,158.5 ,0.5 ,3.0 ,1.1500 ,19.6600 ,7.2800 ,28.0900 ,0.1787 ,-2.8615 ,27.4208 
1999 ,5 ,150.5 ,3.5 ,3.0 ,0.0367 ,19.6333 ,0.2400 ,19.9100 ,0.0736 ,-4.3614 ,29.1750 
1999 ,6 ,171.5 ,2.5 ,2.7 ,0.4600 ,19.5733 ,2.5700 ,22.6067 ,0.1599 ,-4.2429 ,28.5167 
1999 ,1 ,156.5 ,2.5 ,2.0 ,0.0950 ,19.4800 ,13.8500 ,33.4250 ,0.1005 ,0.8852 ,29.1583 
1999 ,9 ,162.5 ,1.5 ,3.0 ,1.0000 ,19.4300 ,6.3600 ,26.7900 ,0.1330 ,2.9143 ,29.2800 
1999 ,6 ,163.5 ,2.5 ,2.7 ,0.3600 ,19.4233 ,2.2867 ,22.0733 ,0.0773 ,-2.5029 ,28.8750 
1999 ,4 ,159.5 ,0.5 ,3.0 ,1.0600 ,19.3800 ,6.7000 ,27.1300 ,0.1930 ,-5.7938 ,28.2100 
1999 ,8 ,160.5 ,-1.5 ,4.0 ,0.5900 ,19.3500 ,2.6400 ,22.5800 ,0.0951 ,-1.9000 ,29.0900 
